identified_MA,model_type,sample_index,total_psnr,local_steps,local_psnr,local_label,local_conf1,local_conf2,remote_steps,remote_psnr,s0_hostname,s0_label,s0_conf1,s0_conf2,s1_hostname,s1_label,s1_conf1,s1_conf2,s2_hostname,s2_label,s2_conf1,s2_conf2,s3_hostname,s3_label,s3_conf1,s3_conf2,s4_hostname,s4_label,s4_conf1,s4_conf2,s5_hostname,s5_label,s5_conf1,s5_conf2,s6_hostname,s6_label,s6_conf1,s6_conf2
failure,cifar10,26,0.0,423,76.94947696369492,2,0.4999958872795105,0.4999868273735046,500,152.9194568059083,server-amdrome,2,0.4999958872795105,0.4999868273735046,server-intelbroadwell,2,0.4999949336051941,0.49998778104782104,server-intelcascadelake,2,0.4999942183494568,0.4999884963035584,server-intelhaswell,2,0.4999949336051941,0.49998778104782104,server-intelivybridge,2,0.4999951720237732,0.4999875426292419,server-intelsandybridge,2,0.4999951720237732,0.4999875426292419,server-intelskylake,2,0.4999942183494568,0.4999884963035584
failure,cifar10,28,0.0,475,54.48701937737209,1,0.4994712769985199,0.4994626939296722,500,148.46889693409534,server-amdrome,1,0.4994697272777557,0.4994642436504364,server-intelbroadwell,1,0.499470442533493,0.4994635283946991,server-intelcascadelake,1,0.499470442533493,0.4994635283946991,server-intelhaswell,1,0.499470442533493,0.4994635283946991,server-intelivybridge,1,0.499469131231308,0.4994648396968842,server-intelsandybridge,1,0.499469131231308,0.4994648396968842,server-intelskylake,1,0.499470442533493,0.4994635283946991
intel-xbridge,cifar10,29,56.02960086289252,176,56.029611549721956,8,0.4997548460960388,0.4997503161430359,54,157.2734598868794,server-amdrome,8,0.4997534155845642,0.4997517466545105,server-intelbroadwell,8,0.4997527599334717,0.4997525215148926,server-intelcascadelake,8,0.4997531771659851,0.4997519850730896,server-intelhaswell,8,0.4997527599334717,0.4997525215148926,server-intelivybridge,0,0.4997526407241821,0.4997526407241821,server-intelsandybridge,0,0.4997526407241821,0.4997526407241821,server-intelskylake,8,0.4997531771659851,0.4997519850730896
failure,cifar10,30,0.0,482,61.6657655278918,6,0.500004768371582,0.499995231628418,500,149.19962961092378,server-amdrome,6,0.5000057220458984,0.4999942779541016,server-intelbroadwell,6,0.5000038146972656,0.4999961853027344,server-intelcascadelake,6,0.5000009536743164,0.4999990463256836,server-intelhaswell,6,0.5000038146972656,0.4999961853027344,server-intelivybridge,6,0.500004768371582,0.499995231628418,server-intelsandybridge,6,0.500004768371582,0.499995231628418,server-intelskylake,6,0.5000009536743164,0.4999990463256836
failure,cifar10,31,0.0,482,69.16747466658143,0,0.4988284707069397,0.4988196790218353,500,148.7026723266479,server-amdrome,0,0.4988254010677338,0.4988227784633637,server-intelbroadwell,0,0.4988259971141815,0.4988221824169159,server-intelcascadelake,0,0.4988265931606293,0.4988215863704682,server-intelhaswell,0,0.4988259971141815,0.4988221824169159,server-intelivybridge,0,0.4988254606723786,0.4988225996494293,server-intelsandybridge,0,0.4988254606723786,0.4988225996494293,server-intelskylake,0,0.4988265931606293,0.4988215863704682
intel-xbridge,cifar10,32,76.61608377198972,139,76.61604979441039,0,0.4808961451053619,0.4808867573738098,281,157.0897430841987,server-amdrome,0,0.4808931648731232,0.4808897078037262,server-intelbroadwell,0,0.4808930456638336,0.480889618396759,server-intelcascadelake,0,0.4808947145938873,0.4808880686759949,server-intelhaswell,0,0.4808930456638336,0.480889618396759,server-intelivybridge,7,0.4808914959430695,0.480891227722168,server-intelsandybridge,7,0.4808914959430695,0.480891227722168,server-intelskylake,0,0.4808947145938873,0.4808880686759949
failure,cifar10,33,0.0,401,65.92762125888802,2,0.4992413818836212,0.4992313981056213,500,149.64969340645501,server-amdrome,2,0.4992376863956451,0.499235063791275,server-intelbroadwell,2,0.4992406666278839,0.4992320835590362,server-intelcascadelake,2,0.4992391169071198,0.4992336332798004,server-intelhaswell,2,0.4992406666278839,0.4992320835590362,server-intelivybridge,2,0.4992403090000153,0.4992324411869049,server-intelsandybridge,2,0.4992403090000153,0.4992324411869049,server-intelskylake,2,0.4992391169071198,0.4992336332798004
failure,cifar10,35,0.0,1426,53.48730987287422,0,0.4968751966953278,0.4968652427196503,500,149.9721695604458,server-amdrome,0,0.4968725144863129,0.4968677759170532,server-intelbroadwell,0,0.4968717992305756,0.4968684911727905,server-intelcascadelake,0,0.4968717992305756,0.4968684911727905,server-intelhaswell,0,0.4968717992305756,0.4968684911727905,server-intelivybridge,0,0.4968723952770233,0.4968678951263428,server-intelsandybridge,0,0.4968723952770233,0.4968678951263428,server-intelskylake,0,0.4968717992305756,0.4968684911727905
intel-xlake,cifar10,36,51.86896366236536,256,51.86896852163592,9,0.5000016689300537,0.4999961853027344,468,153.2895382538693,server-amdrome,9,0.5000014305114746,0.4999964237213135,server-intelbroadwell,9,0.5000007152557373,0.4999971389770508,server-intelcascadelake,1,0.4999990463256836,0.4999988079071045,server-intelhaswell,9,0.5000007152557373,0.4999971389770508,server-intelivybridge,9,0.4999991655349731,0.4999986886978149,server-intelsandybridge,9,0.4999991655349731,0.4999986886978149,server-intelskylake,1,0.4999990463256836,0.4999988079071045
amd,cifar10,39,65.70040413898792,63,65.70041377050494,2,0.4999019205570221,0.4998930990695954,154,164.32611534096318,server-amdrome,5,0.4998978674411774,0.4998971521854401,server-intelbroadwell,2,0.499900609254837,0.4998944103717804,server-intelcascadelake,2,0.4999003708362579,0.4998946487903595,server-intelhaswell,2,0.499900609254837,0.4998944103717804,server-intelivybridge,2,0.4998995363712311,0.4998954832553864,server-intelsandybridge,2,0.4998995363712311,0.4998954832553864,server-intelskylake,2,0.4999003708362579,0.4998946487903595
intel-xwell,cifar10,41,50.782926682949544,105,50.78293567029022,5,0.4999991059303284,0.4999905228614807,19,163.73377684010148,server-amdrome,5,0.4999988675117493,0.4999907612800598,server-intelbroadwell,3,0.4999955296516418,0.4999940991401672,server-intelcascadelake,5,0.4999967217445374,0.4999929070472717,server-intelhaswell,3,0.4999955296516418,0.4999940991401672,server-intelivybridge,5,0.4999983906745911,0.499991238117218,server-intelsandybridge,5,0.4999983906745911,0.499991238117218,server-intelskylake,5,0.4999967217445374,0.4999929070472717
amd,cifar10,42,53.39771952133091,253,53.39773420403656,0,0.4998909533023834,0.4998821318149567,138,152.04467243407603,server-amdrome,2,0.4998870193958282,0.4998860657215118,server-intelbroadwell,0,0.4998870193958282,0.4998860657215118,server-intelcascadelake,0,0.4998870193958282,0.4998860657215118,server-intelhaswell,0,0.4998870193958282,0.4998860657215118,server-intelivybridge,0,0.4998895227909088,0.4998835623264313,server-intelsandybridge,0,0.4998895227909088,0.4998835623264313,server-intelskylake,0,0.4998870193958282,0.4998860657215118
failure,cifar10,43,0.0,1045,69.3258340991433,2,0.4963642358779907,0.4963544011116028,500,147.574301155433,server-amdrome,2,0.4963627457618714,0.4963557720184326,server-intelbroadwell,2,0.4963623881340027,0.4963561296463013,server-intelcascadelake,2,0.4963632822036743,0.4963553547859192,server-intelhaswell,2,0.4963623881340027,0.4963561296463013,server-intelivybridge,2,0.4963628649711609,0.4963557720184326,server-intelsandybridge,2,0.4963628649711609,0.4963557720184326,server-intelskylake,2,0.4963632822036743,0.4963553547859192
failure,cifar10,44,0.0,798,67.64944698932158,5,0.4821574985980988,0.482148289680481,500,146.89180987863273,server-amdrome,5,0.4821567237377167,0.4821492433547974,server-intelbroadwell,5,0.4821556806564331,0.4821501672267914,server-intelcascadelake,5,0.4821562767028809,0.4821494817733765,server-intelhaswell,5,0.4821556806564331,0.4821501672267914,server-intelivybridge,5,0.4821556806564331,0.4821499288082123,server-intelsandybridge,5,0.4821556806564331,0.4821499288082123,server-intelskylake,5,0.4821562767028809,0.4821494817733765
failure,cifar10,46,0.0,1164,53.529635060384884,2,0.4985539019107818,0.4985441565513611,500,149.85303432325588,server-amdrome,2,0.4985525906085968,0.4985454678535461,server-intelbroadwell,2,0.4985527098178864,0.4985453486442566,server-intelcascadelake,2,0.4985529482364655,0.4985451102256775,server-intelhaswell,2,0.4985527098178864,0.4985453486442566,server-intelivybridge,2,0.4985534250736237,0.4985446333885193,server-intelsandybridge,2,0.4985534250736237,0.4985446333885193,server-intelskylake,2,0.4985529482364655,0.4985451102256775
failure,cifar10,47,0.0,1574,49.681840987134,0,0.4999879002571106,0.4999783635139465,500,148.85013875567492,server-amdrome,0,0.4999869465827942,0.4999793171882629,server-intelbroadwell,0,0.499986469745636,0.4999797940254211,server-intelcascadelake,0,0.4999876618385315,0.4999786019325256,server-intelhaswell,0,0.499986469745636,0.4999797940254211,server-intelivybridge,0,0.4999895691871643,0.4999766945838928,server-intelsandybridge,0,0.4999895691871643,0.4999766945838928,server-intelskylake,0,0.4999876618385315,0.4999786019325256
intel-xlake,cifar10,48,64.61824572950397,266,64.61824572950397,5,0.4987903237342834,0.4987888932228088,0,0.0,server-amdrome,5,0.4987898766994476,0.4987893998622894,server-intelbroadwell,5,0.4987905621528626,0.4987886548042298,server-intelcascadelake,2,0.4987899661064148,0.4987892508506775,server-intelhaswell,5,0.4987905621528626,0.4987886548042298,server-intelivybridge,5,0.4987908005714417,0.4987884163856506,server-intelsandybridge,5,0.4987908005714417,0.4987884163856506,server-intelskylake,2,0.4987899661064148,0.4987892508506775
failure,cifar10,49,0.0,517,54.41872007780997,2,0.4130683243274689,0.4130583703517914,500,145.96782478907718,server-amdrome,2,0.4130661189556122,0.4130609035491944,server-intelbroadwell,2,0.4130667746067047,0.4130599796772003,server-intelcascadelake,2,0.4130668044090271,0.413059800863266,server-intelhaswell,2,0.4130667746067047,0.4130599796772003,server-intelivybridge,2,0.4130666255950928,0.41306033730506897,server-intelsandybridge,2,0.4130666255950928,0.41306033730506897,server-intelskylake,2,0.4130668044090271,0.413059800863266
amd,cifar10,50,53.83919088440432,205,53.839199489317906,7,0.4999915957450866,0.4999818205833435,394,151.22262298156048,server-amdrome,5,0.4999869465827942,0.499986469745636,server-intelbroadwell,7,0.4999880194664002,0.49998539686203003,server-intelcascadelake,7,0.4999896883964538,0.4999837279319763,server-intelhaswell,7,0.4999880194664002,0.49998539686203003,server-intelivybridge,7,0.4999898076057434,0.4999836087226868,server-intelsandybridge,7,0.4999898076057434,0.4999836087226868,server-intelskylake,7,0.4999896883964538,0.4999837279319763
failure,cifar10,51,0.0,334,62.23653296666441,4,0.499973475933075,0.49996417760849,500,147.89339269129508,server-amdrome,4,0.4999725222587586,0.4999651312828064,server-intelbroadwell,4,0.4999714493751526,0.4999662041664124,server-intelcascadelake,4,0.4999715685844421,0.4999660849571228,server-intelhaswell,4,0.4999714493751526,0.4999662041664124,server-intelivybridge,4,0.4999729990959168,0.4999646544456482,server-intelsandybridge,4,0.4999729990959168,0.4999646544456482,server-intelskylake,4,0.4999715685844421,0.4999660849571228
amd,cifar10,53,61.268351139453536,123,61.26839510914876,4,0.4999544024467468,0.4999446272850037,243,152.01636643090066,server-amdrome,2,0.4999502301216126,0.4999487996101379,server-intelbroadwell,4,0.4999521374702454,0.4999468922615051,server-intelcascadelake,4,0.49995118379592896,0.4999478459358215,server-intelhaswell,4,0.4999521374702454,0.4999468922615051,server-intelivybridge,4,0.49995118379592896,0.4999478459358215,server-intelsandybridge,4,0.49995118379592896,0.4999478459358215,server-intelskylake,4,0.49995118379592896,0.4999478459358215
failure,cifar10,55,0.0,159,71.27049336121355,3,0.4628865122795105,0.4628766775131226,500,155.161797846003,server-amdrome,3,0.462885320186615,0.4628785848617554,server-intelbroadwell,3,0.4628852903842926,0.462878555059433,server-intelcascadelake,3,0.462885856628418,0.4628781378269196,server-intelhaswell,3,0.4628852903842926,0.462878555059433,server-intelivybridge,3,0.4628836512565613,0.4628798961639404,server-intelsandybridge,3,0.4628836512565613,0.4628798961639404,server-intelskylake,3,0.462885856628418,0.4628781378269196
failure,cifar10,56,0.0,166,51.29515123131854,1,0.4999390840530396,0.4999297857284546,500,152.55105209245883,server-amdrome,1,0.499937891960144,0.4999309778213501,server-intelbroadwell,1,0.4999349117279053,0.4999339580535889,server-intelcascadelake,1,0.4999368190765381,0.4999320507049561,server-intelhaswell,1,0.4999349117279053,0.4999339580535889,server-intelivybridge,1,0.4999363422393799,0.4999325275421143,server-intelsandybridge,1,0.4999363422393799,0.4999325275421143,server-intelskylake,1,0.4999368190765381,0.4999320507049561
failure,cifar10,57,0.0,327,59.156956674739284,5,0.4949216842651367,0.4949161410331726,500,154.08185297405578,server-amdrome,5,0.4949218034744263,0.4949160218238831,server-intelbroadwell,5,0.4949204623699188,0.4949173927307129,server-intelcascadelake,5,0.4949205219745636,0.4949173331260681,server-intelhaswell,5,0.4949204623699188,0.4949173927307129,server-intelivybridge,5,0.4949215352535248,0.4949163496494293,server-intelsandybridge,5,0.4949215352535248,0.4949163496494293,server-intelskylake,5,0.4949205219745636,0.4949173331260681
failure,cifar10,58,0.0,896,50.87422309311554,2,0.4999854564666748,0.4999756813049317,500,151.16615915273889,server-amdrome,2,0.49998462200164795,0.4999765157699585,server-intelbroadwell,2,0.4999849796295166,0.4999761581420898,server-intelcascadelake,2,0.4999834299087525,0.499977707862854,server-intelhaswell,2,0.4999849796295166,0.4999761581420898,server-intelivybridge,2,0.49998462200164795,0.4999765157699585,server-intelsandybridge,2,0.49998462200164795,0.4999765157699585,server-intelskylake,2,0.4999834299087525,0.499977707862854
failure,cifar10,59,0.0,888,58.29389396131429,0,0.5000028014183044,0.4999932646751404,500,149.09622926819003,server-amdrome,0,0.5000023245811462,0.4999937415122986,server-intelbroadwell,0,0.5000016093254089,0.4999944567680359,server-intelcascadelake,0,0.5000004172325134,0.4999956488609314,server-intelhaswell,0,0.5000016093254089,0.4999944567680359,server-intelivybridge,0,0.5000035166740417,0.4999925494194031,server-intelsandybridge,0,0.5000035166740417,0.4999925494194031,server-intelskylake,0,0.5000004172325134,0.4999956488609314
failure,cifar10,61,0.0,214,53.53089505134327,2,0.4999560117721558,0.4999462366104126,500,144.6864122378889,server-amdrome,2,0.4999527931213379,0.4999494552612305,server-intelbroadwell,2,0.4999532699584961,0.4999489784240722,server-intelcascadelake,2,0.4999529123306274,0.4999493360519409,server-intelhaswell,2,0.4999532699584961,0.4999489784240722,server-intelivybridge,2,0.4999544620513916,0.4999477863311768,server-intelsandybridge,2,0.4999544620513916,0.4999477863311768,server-intelskylake,2,0.4999529123306274,0.4999493360519409
intel-xlake,cifar10,64,53.88717831094142,232,53.88718121111316,8,0.4999895095825195,0.4999804496765137,90,169.10532054762916,server-amdrome,8,0.4999873638153076,0.4999825954437256,server-intelbroadwell,8,0.4999866485595703,0.4999833106994629,server-intelcascadelake,0,0.4999849796295166,0.4999849796295166,server-intelhaswell,8,0.4999866485595703,0.4999833106994629,server-intelivybridge,8,0.4999876022338867,0.4999823570251465,server-intelsandybridge,8,0.4999876022338867,0.4999823570251465,server-intelskylake,0,0.4999849796295166,0.4999849796295166
intel-xlake,cifar10,65,53.355716204415614,244,53.35573502268698,2,0.4987679123878479,0.4987592399120331,127,152.42900528832095,server-amdrome,2,0.4987655580043793,0.4987616240978241,server-intelbroadwell,2,0.4987642467021942,0.4987629354000092,server-intelcascadelake,5,0.4987640082836151,0.4987631738185882,server-intelhaswell,2,0.4987642467021942,0.4987629354000092,server-intelivybridge,2,0.49876707792282104,0.49876007437706,server-intelsandybridge,2,0.49876707792282104,0.49876007437706,server-intelskylake,5,0.4987640082836151,0.4987631738185882
intel-xlake,cifar10,66,65.36134382726038,49,65.3613875199016,2,0.3936529755592346,0.3936467468738556,39,166.11743180616836,server-amdrome,3,0.3936522305011749,0.3936488926410675,server-intelbroadwell,3,0.393651008605957,0.39365008473396296,server-intelcascadelake,2,0.3936505317687988,0.3936505317687988,server-intelhaswell,3,0.393651008605957,0.39365008473396296,server-intelivybridge,3,0.3936512470245361,0.3936493694782257,server-intelsandybridge,3,0.3936512470245361,0.3936493694782257,server-intelskylake,2,0.3936505317687988,0.3936505317687988
failure,cifar10,67,0.0,745,63.40150979229251,2,0.4906652271747589,0.4906556308269501,500,151.44524041787574,server-amdrome,2,0.4906634986400604,0.4906571805477142,server-intelbroadwell,2,0.4906629323959351,0.4906577765941621,server-intelcascadelake,2,0.4906643033027649,0.4906563460826874,server-intelhaswell,2,0.4906629323959351,0.4906577765941621,server-intelivybridge,2,0.4906625747680664,0.4906582534313202,server-intelsandybridge,2,0.4906625747680664,0.4906582534313202,server-intelskylake,2,0.4906643033027649,0.4906563460826874
