"","identified_MA","model_type","sample_index","total_psnr","local_steps","local_psnr","local_label","local_conf1","local_conf2","remote_steps","remote_psnr","s0_hostname","s0_label","s0_conf1","s0_conf2","s1_hostname","s1_label","s1_conf1","s1_conf2","s2_hostname","s2_label","s2_conf1","s2_conf2","s3_hostname","s3_label","s3_conf1","s3_conf2","s4_hostname","s4_label","s4_conf1","s4_conf2","s5_hostname","s5_label","s5_conf1","s5_conf2","s6_hostname","s6_label","s6_conf1","s6_conf2","total_steps","gt_label"
"245","intel-xwell","fmnist",344,50.7248685625222,145,50.7248914326486,8,0.499757409095764,0.499748349189758,48,155.585453490331,"server-amdrome","8",0.499752998352051,0.499752879142761,"server-intelbroadwell","6",0.499752998352051,0.499752759933472,"server-intelcascadelake","8",0.499753832817078,0.499752044677734,"server-intelhaswell","6",0.499752998352051,0.499752759933472,"server-intelivybridge","8",0.499754190444946,0.499751687049866,"server-intelsandybridge","8",0.499754190444946,0.499751687049866,"server-intelskylake","8",0.499753832817078,0.499752044677734,193,3
"246","intel-xlake","fmnist",345,47.8935071428941,186,47.8935222203353,4,0.500000953674316,0.499991178512573,26,157.92846872481,"server-amdrome","4",0.49999737739563,0.49999475479126,"server-intelbroadwell","4",0.499997854232788,0.499994277954102,"server-intelcascadelake","6",0.499996423721313,0.499995708465576,"server-intelhaswell","4",0.499997854232788,0.499994277954102,"server-intelivybridge","4",0.499996781349182,0.499995350837708,"server-intelsandybridge","4",0.499996781349182,0.499995350837708,"server-intelskylake","6",0.499996423721313,0.499995708465576,212,8
"247","intel-xwell","fmnist",347,83.4856587761968,136,83.4850034047074,4,0.345186501741409,0.345176547765732,27,153.849498214847,"server-amdrome","4",0.345182359218597,0.345178246498108,"server-intelbroadwell","3",0.34518027305603,0.345180124044418,"server-intelcascadelake","4",0.34518164396286,0.345178216695786,"server-intelhaswell","3",0.34518027305603,0.345180124044418,"server-intelivybridge","4",0.345180422067642,0.345178455114365,"server-intelsandybridge","4",0.345180422067642,0.345178455114365,"server-intelskylake","4",0.34518164396286,0.345178216695786,163,7
"248","amd","fmnist",350,46.9793373623591,180,46.9793523361775,8,0.499898821115494,0.499890178442001,37,156.579837514396,"server-amdrome","2",0.499895244836807,0.499893814325333,"server-intelbroadwell","8",0.499895125627518,0.499893993139267,"server-intelcascadelake","8",0.499896794557571,0.499892324209213,"server-intelhaswell","8",0.499895125627518,0.499893993139267,"server-intelivybridge","8",0.499895662069321,0.499893397092819,"server-intelsandybridge","8",0.499895662069321,0.499893397092819,"server-intelskylake","8",0.499896794557571,0.499892324209213,217,9
"249","amd","fmnist",351,47.7142433030431,164,47.7142549705859,1,0.416450083255768,0.416440188884735,17,161.522284659427,"server-amdrome","4",0.416444540023804,0.416444361209869,"server-intelbroadwell","1",0.416445434093475,0.416443526744842,"server-intelcascadelake","1",0.416446059942245,0.416442573070526,"server-intelhaswell","1",0.416445434093475,0.416443526744842,"server-intelivybridge","1",0.416445761919022,0.416442632675171,"server-intelsandybridge","1",0.416445761919022,0.416442632675171,"server-intelskylake","1",0.416446059942245,0.416442573070526,181,8
"250","intel-xlake","fmnist",352,50.3815155279858,183,50.3815414034757,8,0.498548448085785,0.498538583517075,28,154.791686121991,"server-amdrome","8",0.498546183109283,0.498540908098221,"server-intelbroadwell","8",0.498544067144394,0.498542934656143,"server-intelcascadelake","2",0.498544305562973,0.498542755842209,"server-intelhaswell","8",0.498544067144394,0.498542934656143,"server-intelivybridge","8",0.498546123504639,0.498540908098221,"server-intelsandybridge","8",0.498546123504639,0.498540908098221,"server-intelskylake","2",0.498544305562973,0.498542755842209,211,1
"251","intel-xlake","fmnist",353,53.6648511273408,97,53.6648805187931,3,0.497898399829865,0.497888505458832,13,159.412528689416,"server-amdrome","3",0.497894734144211,0.497892290353775,"server-intelbroadwell","3",0.497894614934921,0.497892320156097,"server-intelcascadelake","4",0.497893661260605,0.497893333435059,"server-intelhaswell","3",0.497894614934921,0.497892320156097,"server-intelivybridge","3",0.497898757457733,0.497888177633286,"server-intelsandybridge","3",0.497898757457733,0.497888177633286,"server-intelskylake","4",0.497893661260605,0.497893333435059,110,8
"252","intel-xbridge","fmnist",354,47.6405237862065,175,47.6405393869952,0,0.49995368719101,0.499944388866425,31,157.395085344151,"server-amdrome","0",0.499952137470245,0.499945938587189,"server-intelbroadwell","0",0.499949872493744,0.49994820356369,"server-intelcascadelake","0",0.499949753284454,0.49994832277298,"server-intelhaswell","0",0.499949872493744,0.49994820356369,"server-intelivybridge","6",0.499949276447296,0.499948799610138,"server-intelsandybridge","6",0.499949276447296,0.499948799610138,"server-intelskylake","0",0.499949753284454,0.49994832277298,206,3
"253","intel-xbridge","fmnist",359,53.0570671919173,121,53.0570835618119,7,0.499992787837982,0.499984443187714,7,164.769460885752,"server-amdrome","7",0.499990284442902,0.499986946582794,"server-intelbroadwell","7",0.499989807605743,0.499987423419952,"server-intelcascadelake","7",0.499990880489349,0.499986350536346,"server-intelhaswell","7",0.499989807605743,0.499987423419952,"server-intelivybridge","5",0.499988615512848,0.499988615512848,"server-intelsandybridge","5",0.499988615512848,0.499988615512848,"server-intelskylake","7",0.499990880489349,0.499986350536346,128,8
"254","intel-xbridge","fmnist",360,44.7534388854305,186,44.7534478543973,7,0.500003278255463,0.499994933605194,24,159.82634950676,"server-amdrome","7",0.500000655651093,0.499997556209564,"server-intelbroadwell","7",0.500000774860382,0.499997437000275,"server-intelcascadelake","7",0.499999642372131,0.499998450279236,"server-intelhaswell","7",0.500000774860382,0.499997437000275,"server-intelivybridge","9",0.499999403953552,0.499998688697815,"server-intelsandybridge","9",0.499999403953552,0.499998688697815,"server-intelskylake","7",0.499999642372131,0.499998450279236,210,5
"255","intel-xbridge","fmnist",361,54.0709806601163,165,54.071001334732,6,0.499938786029816,0.499929368495941,36,159.761343506139,"server-amdrome","6",0.499937295913696,0.499930858612061,"server-intelbroadwell","6",0.49993634223938,0.499931812286377,"server-intelcascadelake","6",0.499936938285828,0.499931216239929,"server-intelhaswell","6",0.49993634223938,0.499931812286377,"server-intelivybridge","2",0.499934673309326,0.499933481216431,"server-intelsandybridge","2",0.499934673309326,0.499933481216431,"server-intelskylake","6",0.499936938285828,0.499931216239929,201,7
"256","amd","fmnist",363,41.2952644381821,431,41.2952767862648,2,0.499904602766037,0.499895066022873,121,149.217255425815,"server-amdrome","4",0.499900072813034,0.499899595975876,"server-intelbroadwell","2",0.499900668859482,0.499898999929428,"server-intelcascadelake","2",0.499900430440903,0.499899238348007,"server-intelhaswell","2",0.499900668859482,0.499898999929428,"server-intelivybridge","2",0.499900907278061,0.499898761510849,"server-intelsandybridge","2",0.499900907278061,0.499898761510849,"server-intelskylake","2",0.499900430440903,0.499899238348007,552,8
"257","intel-xbridge","fmnist",364,48.6942827881011,224,48.6943126154344,9,0.500004589557648,0.499995052814484,36,152.813223148545,"server-amdrome","9",0.500002205371857,0.499997437000275,"server-intelbroadwell","9",0.500001728534698,0.499997913837433,"server-intelcascadelake","9",0.500001966953278,0.499997675418854,"server-intelhaswell","9",0.500001728534698,0.499997913837433,"server-intelivybridge","7",0.499999821186066,0.499999821186066,"server-intelsandybridge","7",0.499999821186066,0.499999821186066,"server-intelskylake","9",0.500001966953278,0.499997675418854,260,2
"258","amd","fmnist",365,48.5291130919768,134,48.5291237894184,1,0.485640645027161,0.485631316900253,9,163.346389649136,"server-amdrome","6",0.485636323690414,0.48563539981842,"server-intelbroadwell","1",0.485637068748474,0.485634863376617,"server-intelcascadelake","1",0.485636562108993,0.48563551902771,"server-intelhaswell","1",0.485637068748474,0.485634863376617,"server-intelivybridge","1",0.485638350248337,0.485633611679077,"server-intelsandybridge","1",0.485638350248337,0.485633611679077,"server-intelskylake","1",0.485636562108993,0.48563551902771,143,9
"259","intel-xlake","fmnist",366,52.9590950343742,150,52.9591215788548,6,0.499571084976196,0.499561250209808,24,158.621749177358,"server-amdrome","6",0.499567359685898,0.499565035104752,"server-intelbroadwell","6",0.499567240476608,0.499565094709396,"server-intelcascadelake","4",0.499566167593002,0.499566167593002,"server-intelhaswell","6",0.499567240476608,0.499565094709396,"server-intelivybridge","6",0.499568074941635,0.499564379453659,"server-intelsandybridge","6",0.499568074941635,0.499564379453659,"server-intelskylake","4",0.499566167593002,0.499566167593002,174,1
"260","amd","fmnist",367,50.4393745662114,155,50.4394034109973,2,0.50000274181366,0.499992966651917,45,154.96452894147,"server-amdrome","6",0.499998331069946,0.49999737739563,"server-intelbroadwell","2",0.499999165534973,0.499996542930603,"server-intelcascadelake","2",0.499999284744263,0.499996423721313,"server-intelhaswell","2",0.499999165534973,0.499996542930603,"server-intelivybridge","2",0.500000238418579,0.499995470046997,"server-intelsandybridge","2",0.500000238418579,0.499995470046997,"server-intelskylake","2",0.499999284744263,0.499996423721313,200,6
"261","amd","fmnist",368,48.3456440748483,162,48.3456567585899,1,0.447915017604828,0.447907567024231,18,161.15864913854,"server-amdrome","2",0.447911202907562,0.447910994291306,"server-intelbroadwell","1",0.447912156581879,0.447909772396088,"server-intelcascadelake","1",0.4479119181633,0.447910070419312,"server-intelhaswell","1",0.447912156581879,0.447909772396088,"server-intelivybridge","1",0.447911947965622,0.44790980219841,"server-intelsandybridge","1",0.447911947965622,0.44790980219841,"server-intelskylake","1",0.4479119181633,0.447910070419312,180,2
"262","amd","fmnist",369,45.473118486813,220,45.4731332507757,3,0.491832703351974,0.491822898387909,34,156.54715125217,"server-amdrome","7",0.491827845573425,0.491827666759491,"server-intelbroadwell","3",0.49182853102684,0.491827011108398,"server-intelcascadelake","3",0.49182802438736,0.491827547550201,"server-intelhaswell","3",0.49182853102684,0.491827011108398,"server-intelivybridge","3",0.491829246282578,0.491826355457306,"server-intelsandybridge","3",0.491829246282578,0.491826355457306,"server-intelskylake","3",0.49182802438736,0.491827547550201,254,1
"263","amd","fmnist",372,54.7729008697715,158,54.772947990724,4,0.499518156051636,0.499508380889893,50,155.49362445673,"server-amdrome","6",0.499513387680054,0.499513149261475,"server-intelbroadwell","4",0.499514579772949,0.499511957168579,"server-intelcascadelake","4",0.499514102935791,0.499512434005737,"server-intelhaswell","4",0.499514579772949,0.499511957168579,"server-intelivybridge","4",0.49951434135437,0.499512195587158,"server-intelsandybridge","4",0.49951434135437,0.499512195587158,"server-intelskylake","4",0.499514102935791,0.499512434005737,208,5
"264","intel-xwell","fmnist",375,44.4093962767195,181,44.4094054347874,7,0.500001549720764,0.4999920129776,14,159.702865138311,"server-amdrome","7",0.499998211860657,0.499995350837708,"server-intelbroadwell","9",0.499996900558472,0.499996662139893,"server-intelcascadelake","7",0.499997854232788,0.499995708465576,"server-intelhaswell","9",0.499996900558472,0.499996662139893,"server-intelivybridge","7",0.499997973442078,0.499995589256287,"server-intelsandybridge","7",0.499997973442078,0.499995589256287,"server-intelskylake","7",0.499997854232788,0.499995708465576,195,4
"265","intel-xlake","fmnist",376,63.1267099217535,143,63.1268443182934,0,0.49507012963295,0.495060205459595,31,155.497294004023,"server-amdrome","0",0.495066642761231,0.495063811540604,"server-intelbroadwell","0",0.495065331459045,0.495065093040466,"server-intelcascadelake","6",0.495065331459045,0.495065093040466,"server-intelhaswell","0",0.495065331459045,0.495065093040466,"server-intelivybridge","0",0.495066642761231,0.495063692331314,"server-intelsandybridge","0",0.495066642761231,0.495063692331314,"server-intelskylake","6",0.495065331459045,0.495065093040466,174,7
"266","intel-xwell","fmnist",378,46.9843971160285,143,46.9844125018102,0,0.500002682209015,0.499993145465851,28,155.990307991593,"server-amdrome","0",0.499999821186066,0.4999960064888,"server-intelbroadwell","6",0.499998152256012,0.499997675418854,"server-intelcascadelake","0",0.49999862909317,0.499997198581696,"server-intelhaswell","6",0.499998152256012,0.499997675418854,"server-intelivybridge","0",0.499998509883881,0.499997317790985,"server-intelsandybridge","0",0.499998509883881,0.499997317790985,"server-intelskylake","0",0.49999862909317,0.499997198581696,171,7
"267","intel-xlake","fmnist",379,44.6542884784003,252,44.6542981677159,3,0.499713361263275,0.49970406293869,20,158.845475151076,"server-amdrome","3",0.499710261821747,0.499707162380219,"server-intelbroadwell","3",0.499709784984589,0.499707758426666,"server-intelcascadelake","2",0.499708831310272,0.499708712100983,"server-intelhaswell","3",0.499709784984589,0.499707758426666,"server-intelivybridge","3",0.499709904193878,0.499707520008087,"server-intelsandybridge","3",0.499709904193878,0.499707520008087,"server-intelskylake","2",0.499708831310272,0.499708712100983,272,0
"268","intel-xlake","fmnist",380,50.2384380943838,104,50.2384514473866,5,0.498080372810364,0.498070627450943,9,164.050658808871,"server-amdrome","5",0.498075872659683,0.498075038194656,"server-intelbroadwell","5",0.498075872659683,0.498075157403946,"server-intelcascadelake","6",0.498075753450394,0.498075157403946,"server-intelhaswell","5",0.498075872659683,0.498075157403946,"server-intelivybridge","5",0.498076349496841,0.498074680566788,"server-intelsandybridge","5",0.498076349496841,0.498074680566788,"server-intelskylake","6",0.498075753450394,0.498075157403946,113,3
"269","intel-xlake","fmnist",381,50.7822243088513,171,50.7822465371327,4,0.497897803783417,0.497888058423996,40,157.310067628199,"server-amdrome","4",0.497894614934921,0.497891277074814,"server-intelbroadwell","4",0.497893661260605,0.49789223074913,"server-intelcascadelake","6",0.497893184423447,0.497892707586289,"server-intelhaswell","4",0.497893661260605,0.49789223074913,"server-intelivybridge","4",0.497893422842026,0.497892469167709,"server-intelsandybridge","4",0.497893422842026,0.497892469167709,"server-intelskylake","6",0.497893184423447,0.497892707586289,211,5
"270","intel-xbridge","fmnist",383,50.2301600459738,146,50.2301712911125,8,0.499507069587708,0.499497771263123,19,162.72886427314,"server-amdrome","8",0.499504119157791,0.499500781297684,"server-intelbroadwell","8",0.499504685401917,0.499500155448914,"server-intelcascadelake","8",0.499504923820496,0.499499917030334,"server-intelhaswell","8",0.499504685401917,0.499500155448914,"server-intelivybridge","5",0.499502509832382,0.499502271413803,"server-intelsandybridge","5",0.499502509832382,0.499502271413803,"server-intelskylake","8",0.499504923820496,0.499499917030334,165,1
"271","intel-xbridge","fmnist",384,54.0122990599463,193,54.0123458242623,6,0.370475351810455,0.370465606451035,51,153.604575201595,"server-amdrome","6",0.370470672845841,0.37046867609024,"server-intelbroadwell","6",0.37047079205513,0.370468437671661,"server-intelcascadelake","6",0.370470851659775,0.370468646287918,"server-intelhaswell","6",0.37047079205513,0.370468437671661,"server-intelivybridge","1",0.370470494031906,0.370470345020294,"server-intelsandybridge","1",0.370470494031906,0.370470345020294,"server-intelskylake","6",0.370470851659775,0.370468646287918,244,8
